Id,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC
672,6629,Pave,6,6,1925,1950,Gambrel,672,GasA,TA,N,697,672,1369,1,0,2,0,3,1,TA,6,0,,Y,147,0,0,0,0,0,
673,11250,Pave,6,6,1977,1977,Gable,1208,GasA,TA,Y,1208,0,1208,1,0,1,1,3,1,TA,6,1,TA,Y,198,42,0,0,0,0,
674,14442,Pave,6,7,1957,2004,Hip,1477,GasA,Ex,Y,1839,0,1839,1,0,2,0,3,1,Gd,7,2,TA,Y,0,87,0,0,200,0,
675,9200,Pave,6,6,1965,1965,Gable,1136,GasA,TA,Y,1136,0,1136,1,0,1,0,3,1,TA,5,1,Gd,Y,426,0,0,0,0,0,
676,2289,Pave,6,6,1978,1978,Gable,855,GasA,TA,Y,855,586,1441,0,0,2,1,3,1,TA,7,1,TA,Y,28,0,0,0,0,0,
677,9600,Pave,4,2,1900,1950,Gable,1095,GasW,Fa,N,1095,679,1774,1,0,2,0,4,2,TA,8,0,,N,0,0,90,0,0,0,
678,9022,Pave,5,8,1924,2006,Gable,768,GasA,Ex,Y,792,0,792,0,0,1,0,2,1,Gd,5,0,,N,316,0,120,0,0,0,
679,11844,Pave,8,5,2008,2008,Hip,2046,GasA,Ex,Y,2046,0,2046,0,0,2,1,3,1,Gd,7,1,Gd,Y,322,82,0,0,0,0,
680,9945,Pave,5,5,1961,1961,Hip,988,GasA,TA,Y,988,0,988,1,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
681,8012,Pave,6,5,1980,1980,Gable,923,GasA,TA,Y,923,0,923,0,0,2,0,2,1,TA,5,1,TA,Y,80,0,0,0,0,0,
682,4500,Pave,5,5,1932,2000,Gable,793,GasA,Ex,Y,848,672,1520,0,0,1,0,3,1,TA,6,0,,Y,0,0,56,0,0,0,
683,2887,Pave,6,5,1996,1997,Gable,1291,GasA,Ex,Y,1291,0,1291,1,0,1,0,2,1,Gd,6,1,Gd,Y,307,0,0,0,0,0,
684,11248,Pave,9,5,2002,2002,Hip,1626,GasA,Ex,Y,1668,0,1668,1,0,2,0,3,1,Gd,7,1,TA,Y,257,45,0,0,0,0,
685,16770,Pave,7,5,1998,1998,Gable,1195,GasA,Gd,Y,1195,644,1839,0,0,2,1,4,1,TA,7,0,,Y,0,81,0,0,0,0,
686,5062,Pave,7,5,1984,1984,Gable,1190,GasA,Gd,Y,1190,900,2090,1,0,2,0,3,1,Gd,6,1,TA,Y,219,0,0,0,0,0,
687,10207,Pave,7,6,2007,2007,Gable,874,GasA,Ex,Y,874,887,1761,0,0,3,0,3,1,Gd,7,0,,Y,144,105,0,0,0,0,
688,5105,Pave,7,5,2004,2004,Gable,551,GasA,Ex,Y,551,551,1102,0,0,2,1,2,1,Gd,4,0,,Y,0,60,0,0,0,0,
689,8089,Pave,8,6,2007,2007,Gable,1419,GasA,Ex,Y,1419,0,1419,1,0,2,0,2,1,Gd,7,1,Gd,Y,140,0,0,0,0,0,
690,7577,Pave,6,5,2005,2006,Gable,1362,GasA,Ex,Y,1362,0,1362,0,0,2,0,2,1,Gd,6,1,Gd,Y,192,28,0,0,0,0,
691,4426,Pave,6,5,2004,2004,Gable,848,GasA,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,3,1,TA,Y,149,0,0,0,0,0,
692,21535,Pave,10,6,1994,1995,Gable,2444,GasA,Ex,Y,2444,1872,4316,0,1,3,1,4,1,Ex,10,2,Ex,Y,382,50,0,0,0,0,
693,26178,Pave,7,5,1989,1990,Hip,1210,GasA,Ex,Y,1238,1281,2519,1,0,2,1,4,1,Gd,9,2,Gd,Y,320,27,0,0,0,0,
694,5400,Pave,5,6,1921,1968,Gable,1073,GasA,Ex,Y,1073,0,1073,0,0,1,0,2,1,TA,4,0,,Y,0,0,112,0,0,0,
695,6120,Pave,5,6,1936,1950,Gable,927,GasA,TA,Y,1067,472,1539,0,0,1,1,3,1,TA,5,0,,Y,112,0,0,0,0,0,
696,13811,Pave,6,6,1987,1987,Gable,1112,GasA,Gd,Y,1137,0,1137,1,0,2,0,2,1,Gd,5,1,TA,Y,125,0,0,0,0,0,
697,6000,Pave,5,7,1921,1950,Gable,616,GasA,Gd,Y,616,0,616,0,0,1,0,2,1,TA,4,0,,Y,0,0,129,0,0,0,
698,6420,Pave,5,7,1952,1952,Gable,980,GasA,Fa,Y,1148,0,1148,0,1,1,0,2,1,TA,6,0,,Y,0,0,0,0,0,0,
699,8450,Pave,5,8,1965,2009,Gable,894,GasA,Ex,Y,894,0,894,1,0,1,0,3,1,TA,5,1,Gd,Y,416,144,0,0,0,0,
700,4282,Pave,7,5,2004,2004,Gable,1391,GasA,Ex,Y,1391,0,1391,0,0,2,0,2,1,Gd,5,0,,Y,156,158,0,0,0,0,
701,14331,Pave,8,5,2002,2002,Hip,1800,GasA,Ex,Y,1800,0,1800,1,0,2,0,3,1,Gd,7,1,Gd,Y,270,78,0,0,0,0,
702,9600,Pave,7,5,1969,1969,Hip,1164,GasA,TA,Y,1164,0,1164,0,0,1,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
703,12438,Pave,8,5,2006,2006,Hip,1234,GasA,Ex,Y,1264,1312,2576,0,0,2,1,4,1,Ex,10,1,Gd,Y,324,100,0,0,0,0,
704,7630,Pave,5,9,1900,1996,Gable,360,GasA,Gd,Y,1032,780,1812,0,0,2,0,4,2,Gd,8,1,Po,N,344,0,40,0,0,0,
705,8400,Pave,7,5,2004,2005,Gable,1473,GasA,Ex,Y,1484,0,1484,1,0,2,0,3,1,Gd,7,0,,Y,0,35,0,144,0,0,
706,5600,Pave,4,5,1930,1950,Hip,0,GasA,Fa,N,372,720,1092,0,0,2,0,3,2,Fa,7,0,,N,0,0,0,0,0,0,
707,115149,Pave,7,5,1971,2002,Gable,1643,GasA,TA,Y,1824,0,1824,1,0,2,0,2,1,Gd,5,2,TA,Y,380,48,0,0,0,0,
708,6240,Pave,8,5,2006,2006,Hip,1324,GasA,Ex,Y,1324,0,1324,1,0,2,0,2,1,Gd,6,1,Gd,Y,192,38,0,0,0,0,
709,9018,Pave,7,5,2007,2007,Hip,728,GasA,Ex,Y,728,728,1456,0,0,2,1,3,1,Gd,8,1,Gd,Y,100,24,0,0,0,0,
710,7162,Pave,5,7,1966,1966,Gable,876,GasA,TA,Y,904,0,904,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
711,4130,Pave,3,6,1935,2003,Gable,270,GasA,Gd,Y,729,0,729,0,0,1,0,2,1,TA,5,0,,N,0,0,0,0,0,0,
712,8712,Pave,4,7,1900,1950,Gable,859,GasA,Gd,Y,859,319,1178,0,0,1,0,2,1,TA,7,0,,N,68,0,98,0,0,0,
713,4671,Pave,8,5,1988,1989,Gable,1228,GasA,Gd,Y,1228,0,1228,1,0,2,0,2,1,Gd,5,1,Gd,Y,168,120,0,0,0,0,
714,9873,Pave,4,5,1970,1970,Gable,960,GasW,TA,N,960,0,960,1,0,1,0,3,1,TA,6,0,,Y,0,288,0,0,0,0,
715,13517,Pave,6,8,1976,2005,Gable,725,GasA,Ex,Y,725,754,1479,0,0,2,1,3,1,Gd,6,0,,Y,0,44,0,0,0,0,
716,10140,Pave,6,5,1974,1974,Hip,1064,GasA,TA,Y,1350,0,1350,0,0,2,0,3,1,TA,7,1,TA,Y,0,0,0,0,0,0,
717,10800,Pave,7,8,1890,1998,Gable,718,GasA,Ex,Y,1576,978,2554,0,0,1,1,3,1,TA,8,0,,P,0,48,143,0,0,0,
718,10000,Pave,5,6,1973,2000,Gable,1176,GasA,Gd,Y,1178,0,1178,0,1,1,1,3,1,Gd,5,1,Fa,Y,224,0,0,0,0,0,
719,10542,Pave,7,5,1993,1994,Hip,1311,GasA,Ex,Y,1325,1093,2418,1,0,2,1,3,1,Gd,9,1,TA,Y,250,154,216,0,0,0,
720,9920,Pave,5,6,1969,1969,Gable,971,GasA,TA,Y,971,0,971,0,0,1,1,3,1,TA,5,1,Po,Y,0,0,0,0,0,0,
721,6563,Pave,8,5,1985,1985,Gable,1742,GasA,TA,Y,1742,0,1742,1,0,2,0,2,1,Gd,5,1,TA,Y,114,28,234,0,0,0,
722,4426,Pave,6,5,2004,2004,Gable,848,GasA,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,3,0,,Y,160,0,0,0,0,0,
723,8120,Pave,4,7,1970,1970,Gable,864,GasA,Ex,Y,864,0,864,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
724,8172,Pave,4,6,1954,1972,Gable,941,GasA,Ex,Y,997,473,1470,0,0,2,0,4,1,TA,7,0,,Y,0,0,0,0,156,0,
725,13286,Pave,9,5,2007,2008,Hip,1698,GasA,Ex,Y,1698,0,1698,1,0,2,0,3,1,Ex,8,1,Gd,Y,327,64,0,0,0,0,
726,6960,Pave,4,6,1970,1970,Gable,864,GasA,TA,Y,864,0,864,0,0,1,0,3,1,Gd,5,0,,Y,96,0,0,0,0,0,
727,21695,Pave,6,9,1988,2007,Hip,880,GasA,Ex,Y,1680,0,1680,1,0,2,0,3,1,Gd,5,1,Gd,Y,292,44,0,182,0,0,
728,7314,Pave,7,5,2007,2007,Gable,1232,GasA,Ex,Y,1232,0,1232,1,0,2,0,2,1,Gd,6,0,,Y,132,0,0,0,0,0,
729,11475,Pave,5,5,1958,1958,Gable,1584,GasA,TA,Y,1776,0,1776,1,0,2,0,4,2,TA,9,0,,Y,0,25,0,0,0,0,
730,6240,Pave,4,5,1925,1950,Gable,780,GasA,TA,Y,848,0,1208,0,0,1,0,2,1,TA,5,0,,Y,0,23,112,0,0,0,
731,5389,Pave,8,5,1995,1996,Gable,1595,GasA,Ex,Y,1616,0,1616,1,0,2,0,2,1,Gd,5,1,TA,Y,237,152,0,0,0,0,
732,9590,Pave,7,5,2003,2003,Gable,868,GasA,Ex,Y,1146,0,1146,1,0,2,0,3,1,Gd,6,1,Gd,Y,160,22,0,0,0,0,
733,11404,Pave,7,5,1998,1999,Gable,1153,GasA,Ex,Y,1153,878,2031,0,0,2,1,3,1,Gd,8,1,TA,Y,192,84,0,0,0,0,
734,10000,Pave,5,6,1961,1983,Hip,864,GasA,Ex,Y,1144,0,1144,1,0,1,0,3,1,TA,6,1,TA,Y,165,0,0,0,0,0,
735,8978,Pave,5,5,1968,1968,Gable,948,GasA,TA,Y,948,0,948,0,0,1,0,3,1,TA,6,0,,Y,147,0,0,0,0,0,
736,10800,Pave,7,7,1914,1970,Gable,880,GasW,Fa,N,880,888,1768,0,0,1,1,2,1,TA,6,2,TA,N,0,341,0,0,0,0,
737,8544,Pave,3,4,1950,1950,Gable,0,GasA,Gd,N,1040,0,1040,0,0,2,0,2,2,TA,6,0,,Y,0,0,0,0,0,0,
738,10463,Pave,8,5,2005,2005,Gable,893,GasA,Ex,Y,901,900,1801,0,0,2,1,3,1,Gd,8,1,Gd,Y,0,116,0,0,0,0,
739,10800,Pave,5,5,1987,1988,Gable,1200,GasA,TA,Y,1200,0,1200,3,0,3,0,3,1,TA,5,0,,Y,120,0,0,0,0,0,
740,9313,Pave,7,5,2004,2004,Gable,864,GasA,Ex,Y,864,864,1728,0,0,2,1,3,1,Gd,7,0,,Y,187,56,0,0,0,0,
741,9600,Pave,5,7,1910,2002,Gable,264,GasA,Ex,Y,768,664,1432,0,0,2,0,2,1,TA,7,0,,Y,270,0,112,0,0,0,
742,6768,Pave,6,8,1961,1996,Hip,912,GasA,Gd,Y,912,0,912,1,1,1,0,3,1,Gd,5,0,,Y,168,0,0,0,0,0,
743,8450,Pave,7,5,2000,2001,Gable,1349,GasA,Ex,Y,1349,0,1349,0,0,2,0,3,1,TA,6,0,,Y,120,55,0,0,0,0,
744,12886,Pave,5,6,1963,1999,Gable,520,GasA,Ex,Y,1464,0,1464,0,1,2,0,3,1,TA,6,1,TA,Y,302,0,0,0,100,0,
745,5395,Pave,8,5,1993,1993,Gable,1337,GasA,Gd,Y,1337,0,1337,1,0,2,0,2,1,Gd,5,1,TA,Y,96,0,70,168,0,0,
746,8963,Pave,8,9,1976,1996,Hip,1142,GasA,Ex,Y,1175,1540,2715,0,1,3,1,4,1,Gd,11,2,TA,Y,0,204,0,0,0,0,
747,8795,Pave,7,5,2000,2000,Gable,952,GasA,Ex,Y,980,1276,2256,0,0,2,1,4,1,Gd,8,1,TA,Y,224,54,0,0,0,0,
748,11700,Pave,7,7,1880,2003,Mansard,1240,GasW,TA,N,1320,1320,2640,0,0,1,1,4,1,Gd,8,1,Gd,N,181,0,386,0,0,0,
749,10593,Pave,7,5,1996,1996,Hip,1720,GasA,Ex,Y,1720,0,1720,1,0,2,0,3,1,Gd,7,1,TA,Y,240,56,154,0,0,0,
750,8405,Pave,4,3,1945,1950,Gable,0,Wall,TA,N,1088,441,1529,0,0,2,0,4,1,TA,9,0,,N,92,0,185,0,0,0,
751,8800,Pave,4,7,1910,2004,Gable,576,GasA,Gd,Y,792,348,1140,0,0,1,0,3,1,TA,7,0,,N,0,160,0,0,0,0,
752,7750,Pave,7,5,2003,2003,Gable,660,GasA,Ex,Y,660,660,1320,0,0,2,1,3,1,Gd,6,0,,Y,0,48,0,0,0,0,
753,9236,Pave,6,5,1997,1997,Gable,1479,GasA,Ex,Y,1494,0,1494,1,0,2,0,3,1,Gd,6,0,,Y,168,27,0,0,0,0,
754,10240,Pave,8,5,2005,2005,Gable,1030,GasA,Gd,Y,1038,1060,2098,0,0,2,1,3,1,Ex,8,1,Gd,Y,192,52,0,0,0,0,
755,7930,Pave,6,8,1969,2005,Gable,1026,GasA,Gd,Y,1026,0,1026,1,0,1,0,3,1,Gd,5,0,,Y,171,48,0,0,0,0,
756,3230,Pave,6,5,1999,1999,Gable,729,GasA,Gd,Y,742,729,1471,0,0,2,1,3,1,TA,6,0,,Y,0,24,0,0,0,0,
757,10769,Pave,8,5,2007,2007,Gable,866,GasA,Ex,Y,866,902,1768,0,0,2,1,3,1,Gd,7,0,,Y,144,105,0,0,0,0,
758,11616,Pave,6,5,1978,1978,Hip,672,GasA,TA,Y,672,714,1386,0,0,2,1,3,1,TA,6,1,TA,Y,335,0,0,0,0,0,
759,2280,Pave,7,5,1999,1999,Gable,744,GasA,Gd,Y,757,744,1501,0,0,2,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
760,12257,Pave,8,5,1995,1995,Gable,1318,GasA,Ex,Y,1328,1203,2531,0,0,2,1,4,1,Gd,9,1,TA,Y,222,98,0,0,0,0,
761,9100,Pave,6,6,1959,1959,Hip,864,GasA,Ex,Y,864,0,864,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
762,6911,Pave,5,5,1924,1950,Gable,1145,GasA,TA,Y,1301,0,1301,0,0,1,0,2,1,Fa,5,0,,Y,0,0,0,0,0,0,
763,8640,Pave,7,5,2009,2009,Gable,756,GasA,Ex,Y,764,783,1547,0,0,2,1,3,1,Gd,7,0,,Y,169,45,0,0,0,0,
764,9430,Pave,8,5,1999,1999,Gable,1252,GasA,Ex,Y,1268,1097,2365,1,0,2,1,3,1,Gd,8,1,Gd,Y,0,128,0,0,180,0,
765,9549,Pave,8,5,1995,1996,Hip,1494,GasA,Ex,Y,1494,0,1494,1,0,1,1,2,1,Ex,6,1,Gd,Y,0,30,0,0,216,0,
766,14587,Pave,9,5,2008,2008,Gable,1498,GasA,Ex,Y,1506,0,1506,0,0,2,0,2,1,Ex,6,1,Gd,Y,0,174,0,0,0,0,
767,10421,Pave,7,5,1988,1988,Gable,980,GasA,TA,Y,980,734,1714,0,0,2,1,3,1,TA,7,1,TA,Y,228,66,156,0,0,0,
768,12508,Pave,6,7,1940,1985,Gable,983,GasA,Ex,Y,983,767,1750,1,0,2,0,4,1,TA,7,0,,Y,245,0,156,0,0,0,
769,9100,Pave,7,5,2004,2005,Hip,1860,GasA,Ex,Y,1836,0,1836,0,0,2,0,3,1,Gd,8,1,Gd,Y,120,33,0,0,0,0,
770,53504,Pave,8,5,2003,2003,Hip,1650,GasA,Ex,Y,1690,1589,3279,1,0,3,1,4,1,Ex,12,1,Gd,Y,503,36,0,0,210,0,
771,7252,Pave,5,5,1982,1982,Hip,858,GasA,TA,Y,858,0,858,1,0,1,0,2,1,TA,5,0,,Y,120,0,0,0,0,0,
772,8877,Pave,4,5,1951,1951,Gable,836,GasA,TA,Y,1220,0,1220,0,0,1,0,2,1,TA,6,0,,Y,0,0,0,0,0,0,
773,7819,Pave,6,5,1976,1976,Gable,1029,GasA,TA,Y,1117,0,1117,1,0,1,0,3,1,TA,6,1,TA,Y,144,0,0,0,0,0,
774,10150,Pave,5,5,1958,1958,Gable,912,GasA,Ex,Y,912,0,912,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
775,14226,Pave,8,5,2006,2006,Hip,1935,GasA,Gd,Y,1973,0,1973,0,0,2,0,3,1,Gd,9,1,Gd,Y,315,45,0,0,0,0,
776,4500,Pave,6,5,1998,1998,Hip,1204,GasA,Ex,Y,1204,0,1204,1,0,2,0,2,1,TA,5,0,,Y,0,247,0,0,0,0,
777,11210,Pave,7,5,2005,2006,Gable,1614,GasA,Ex,Y,1614,0,1614,0,0,2,0,3,1,Gd,7,0,,Y,144,59,0,0,0,0,
778,13350,Pave,5,5,1974,1974,Hip,864,GasA,TA,Y,894,0,894,1,0,1,0,3,1,TA,5,1,Fa,Y,241,0,0,0,0,0,
779,8400,Pave,5,5,1977,1977,Gable,0,GasA,TA,Y,2020,0,2020,0,0,2,0,4,2,TA,10,2,TA,Y,0,0,0,0,0,0,
780,10530,Pave,6,5,1977,1977,Gable,975,GasA,TA,Y,1004,0,1004,1,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
781,7875,Pave,7,5,1995,1996,Gable,1237,GasA,Gd,Y,1253,0,1253,0,0,2,0,3,1,TA,6,1,TA,Y,220,21,0,0,0,0,
782,7153,Pave,6,5,1992,1992,Gable,761,GasA,Ex,Y,810,793,1603,0,0,2,1,3,1,Gd,7,0,,Y,0,124,0,0,0,0,
783,16285,Pave,7,5,2001,2002,Gable,1413,GasA,Ex,Y,1430,0,1430,0,0,2,0,3,1,Gd,6,0,,Y,0,33,0,0,0,0,
784,9101,Pave,5,6,1978,1978,Gable,1097,GasA,Ex,Y,1110,0,1110,1,0,1,0,1,1,Gd,4,1,TA,Y,303,30,0,0,0,0,
785,6300,Pave,6,6,1914,2001,Gable,742,GasA,Ex,Y,742,742,1484,0,0,2,0,3,1,TA,9,1,Gd,Y,0,291,134,0,0,0,
786,9790,Pave,6,5,1967,1967,Gable,1372,GasA,TA,Y,1342,0,1342,0,0,2,0,3,1,TA,7,1,Gd,Y,0,0,0,0,197,0,
787,10800,Pave,5,6,1915,1950,Gable,686,GasA,TA,Y,966,686,1652,1,0,2,0,4,1,TA,7,0,,Y,0,0,196,0,0,0,
788,10142,Pave,7,5,2004,2004,Gable,956,GasA,Ex,Y,956,1128,2084,1,0,2,1,4,1,Gd,8,0,,Y,0,45,0,0,0,0,
789,6000,Pave,4,7,1954,2000,Gable,901,GasA,Ex,Y,901,0,901,0,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
790,12205,Pave,6,8,1966,2007,Gable,832,GasA,Gd,Y,976,1111,2087,0,0,2,1,5,1,Gd,9,0,,Y,133,168,0,0,0,0,
791,3182,Pave,7,5,2005,2006,Gable,1145,GasA,Ex,Y,1145,0,1145,0,0,2,0,2,1,Gd,5,1,Gd,Y,100,16,0,0,0,0,
792,11333,Pave,6,5,1976,1976,Gable,1029,GasA,TA,Y,1062,0,1062,1,0,1,0,3,1,TA,5,2,TA,Y,120,0,0,0,0,0,
793,9920,Pave,7,5,1996,1997,Gable,1117,GasA,Ex,Y,1127,886,2013,1,0,2,1,3,1,TA,8,1,TA,Y,180,130,0,0,0,0,
794,9158,Pave,8,5,2007,2007,Gable,1496,GasA,Ex,Y,1496,0,1496,0,0,2,0,3,1,Gd,7,0,,Y,168,130,0,0,0,0,
795,10832,Pave,7,5,1994,1996,Gable,712,GasA,Ex,Y,1086,809,1895,0,0,2,1,3,1,Gd,7,1,TA,Y,143,46,0,0,0,0,
796,8400,Pave,6,6,1980,1981,Gable,650,GasA,TA,Y,888,676,1564,0,0,2,1,3,1,TA,7,1,TA,Y,0,50,0,0,204,0,
797,8197,Pave,6,5,1977,1977,Gable,660,GasA,Ex,Y,1285,0,1285,0,0,1,1,3,1,TA,7,1,TA,Y,138,0,0,0,0,0,
798,7677,Pave,5,5,1953,1953,Gable,773,GasA,Gd,Y,773,0,773,0,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
799,13518,Pave,9,5,2008,2009,Hip,1926,GasA,Ex,Y,1966,1174,3140,0,0,3,1,4,1,Ex,11,2,Gd,Y,144,78,0,0,0,0,
800,7200,Pave,5,7,1937,1950,Gable,731,GasA,Ex,Y,981,787,1768,1,0,1,1,3,1,Gd,7,2,TA,Y,0,0,264,0,0,0,
801,12798,Pave,6,5,1997,1997,Gable,616,GasA,Gd,Y,616,1072,1688,1,0,2,1,4,1,Gd,8,0,,Y,403,114,185,0,0,0,
802,4800,Pave,4,7,1916,1990,Gable,1196,GasA,Ex,Y,1196,0,1196,1,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
803,8199,Pave,7,5,2005,2005,Gable,728,GasA,Ex,Y,728,728,1456,1,0,2,1,3,1,Gd,7,1,Gd,Y,36,18,0,0,0,0,
804,13891,Pave,9,5,2008,2009,Hip,1734,GasA,Ex,Y,1734,1088,2822,0,0,3,1,4,1,Ex,12,1,Gd,Y,52,170,0,0,192,0,
805,9000,Pave,5,5,1954,1954,Gable,936,GasA,TA,Y,1128,0,1128,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
806,12274,Pave,7,5,2008,2008,Gable,1417,GasA,Ex,Y,1428,0,1428,0,0,2,0,3,1,Ex,6,0,,Y,0,60,0,0,0,0,
807,9750,Pave,5,5,1967,1967,Gable,980,GasA,Gd,Y,980,0,980,0,0,2,0,3,1,TA,6,0,,Y,68,0,0,0,0,0,
808,21384,Pave,5,6,1923,2004,Gable,1324,GasA,Ex,Y,1072,504,1576,2,0,1,1,3,1,Gd,6,1,TA,Y,0,312,0,0,0,0,
809,13400,Pave,5,5,1966,1966,Gable,1024,GasA,TA,Y,1086,0,1086,1,0,1,0,3,1,TA,6,1,Gd,Y,0,0,0,0,0,0,
810,8100,Pave,5,5,1898,1965,Hip,849,GasA,TA,N,1075,1063,2138,0,0,2,0,2,3,TA,11,0,,N,40,156,0,0,0,0,
811,10140,Pave,6,6,1974,1999,Hip,1040,GasA,Fa,Y,1309,0,1309,1,0,1,1,3,1,Gd,5,1,Fa,Y,265,0,0,0,0,648,Fa
812,4438,Pave,6,5,2004,2004,Gable,848,GasA,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,4,1,Gd,Y,140,0,0,0,0,0,
813,8712,Grvl,5,5,1952,1952,Hip,540,GasA,TA,N,1044,0,1044,0,0,1,0,2,1,Fa,4,0,,N,0,0,0,0,0,0,
814,9750,Pave,6,6,1958,1958,Gable,1442,GasA,Gd,Y,1442,0,1442,0,0,1,1,4,1,TA,7,0,,Y,0,0,275,0,0,0,
815,8248,Pave,5,7,1918,1950,Gable,686,GasW,Gd,Y,686,564,1250,0,1,1,1,3,1,Fa,7,0,,P,207,0,96,0,0,0,
816,12137,Pave,7,5,1998,1998,Gable,1649,GasA,Ex,Y,1661,0,1661,0,0,2,0,3,1,Gd,6,0,,Y,0,34,0,0,0,0,
817,11425,Pave,5,6,1954,1954,Gable,1008,GasA,Gd,Y,1008,0,1008,0,0,1,0,2,1,TA,4,1,Gd,Y,0,0,120,0,0,0,
818,13265,Pave,8,5,2002,2002,Hip,1568,GasA,Ex,Y,1689,0,1689,1,0,2,0,3,1,Gd,7,2,Gd,Y,150,59,0,0,0,0,
819,8816,Pave,6,7,1971,1971,Gable,1010,GasA,Gd,Y,1052,0,1052,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
820,6371,Pave,7,5,2009,2010,Gable,1358,GasA,Ex,Y,1358,0,1358,1,0,2,0,2,1,Gd,6,1,Gd,Y,192,35,0,0,0,0,
821,7226,Pave,7,5,2003,2003,Gable,798,GasA,Ex,Y,798,842,1640,0,0,2,1,3,1,Gd,6,0,,Y,0,45,0,0,0,0,
822,6000,Pave,4,4,1953,1953,Gable,936,GasA,TA,N,936,0,936,0,0,1,0,2,1,TA,4,0,,Y,0,32,112,0,0,0,
823,12394,Pave,7,5,2003,2003,Gable,847,GasA,Ex,Y,847,886,1733,0,0,2,1,3,1,Gd,7,1,Gd,Y,100,48,0,0,0,0,
824,9900,Pave,6,7,1940,1950,Gable,778,GasA,TA,Y,944,545,1489,0,0,2,0,3,1,TA,7,1,Gd,Y,335,0,0,0,0,0,
825,11216,Pave,8,5,2006,2006,Gable,1489,GasA,Ex,Y,1489,0,1489,0,0,2,0,3,1,Gd,7,1,Gd,Y,0,140,0,0,0,0,
826,14803,Pave,10,5,2007,2008,Hip,2078,GasA,Ex,Y,2084,0,2084,1,0,2,0,2,1,Ex,7,1,Gd,Y,188,45,0,0,0,0,
827,6130,Pave,5,6,1924,1950,Gable,784,GasA,Gd,Y,784,0,784,1,0,1,0,2,1,Gd,5,0,,Y,0,0,116,0,0,0,
828,8529,Pave,7,5,2001,2001,Gable,1454,GasA,Ex,Y,1434,0,1434,0,0,2,0,3,1,Gd,6,1,TA,Y,290,39,0,0,0,0,
829,28698,Pave,5,5,1967,1967,Flat,1013,GasA,TA,Y,1160,966,2126,0,1,2,1,3,1,TA,7,0,,Y,486,0,0,0,225,0,
830,2544,Pave,7,5,2005,2005,Gable,600,GasA,Ex,Y,520,623,1223,0,0,2,1,2,1,Gd,4,0,,Y,0,166,0,0,0,0,
831,11900,Pave,6,5,1957,1957,Gable,1392,GasA,TA,Y,1392,0,1392,1,0,1,1,3,1,TA,6,2,Gd,Y,0,0,0,0,192,0,
832,3180,Pave,7,5,2005,2005,Gable,600,GasA,Ex,Y,520,600,1200,0,0,2,1,2,1,Gd,4,0,,Y,0,166,0,0,0,0,
833,9548,Pave,7,6,2003,2003,Gable,941,GasA,Ex,Y,941,888,1829,1,0,2,1,3,1,Gd,7,1,TA,Y,192,39,0,0,0,0,
834,10004,Pave,6,6,1964,1964,Gable,1516,GasA,TA,Y,1516,0,1516,0,0,1,1,3,1,TA,6,0,,Y,0,0,0,0,152,0,
835,7875,Pave,5,6,1961,1961,Gable,1144,GasA,Gd,Y,1144,0,1144,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
836,9600,Pave,4,7,1950,1995,Gable,1067,GasA,TA,Y,1067,0,1067,0,0,2,0,2,1,Gd,4,0,,Y,290,0,0,0,0,0,
837,8100,Pave,5,6,1948,1973,Gable,1559,GasA,Gd,Y,1559,0,1559,1,0,1,0,2,1,TA,5,0,,Y,0,116,230,0,0,0,
838,1680,Pave,6,5,1973,1973,Gable,483,GasA,TA,Y,483,504,987,1,0,1,1,2,1,TA,5,0,,Y,0,0,0,0,0,0,
839,9525,Pave,5,6,1995,2006,Gable,1099,GasA,Ex,Y,1099,0,1099,0,0,1,1,3,1,Gd,6,0,,Y,278,0,0,0,0,0,
